Site_no,DateTime,Value
65909,16/01/2024 2:00:00 AM,0.267
65909,16/01/2024 3:00:00 AM,0.271
65909,16/01/2024 4:00:00 AM,0.271
65909,16/01/2024 5:00:00 AM,0.271
65909,16/01/2024 6:00:00 AM,0.272
65909,16/01/2024 7:00:00 AM,0.272
65909,16/01/2024 8:00:00 AM,0.274
65909,16/01/2024 9:00:00 AM,0.273
65909,16/01/2024 10:00:00 AM,0.268
65909,16/01/2024 11:00:00 AM,0.267
65909,16/01/2024 12:00:00 PM,0.266
65909,16/01/2024 1:00:00 PM,0.265
65909,16/01/2024 2:00:00 PM,0.270
65909,16/01/2024 3:00:00 PM,0.266
65909,16/01/2024 4:00:00 PM,0.263
65909,16/01/2024 5:00:00 PM,0.261
65909,16/01/2024 6:00:00 PM,0.255
65909,16/01/2024 7:00:00 PM,0.256
65909,16/01/2024 8:00:00 PM,0.258
65909,16/01/2024 9:00:00 PM,0.261
65909,16/01/2024 10:00:00 PM,0.263
65909,16/01/2024 11:00:00 PM,0.265
65909,17/01/2024 12:00:00 AM,0.266
65909,17/01/2024 1:00:00 AM,0.266
65909,17/01/2024 2:00:00 AM,0.268
65909,17/01/2024 3:00:00 AM,0.268
65909,17/01/2024 4:00:00 AM,0.268
65909,17/01/2024 5:00:00 AM,0.269
65909,17/01/2024 6:00:00 AM,0.271
65909,17/01/2024 7:00:00 AM,0.270
65909,17/01/2024 8:00:00 AM,0.274
65909,17/01/2024 9:00:00 AM,0.270
65909,17/01/2024 10:00:00 AM,0.272
65909,17/01/2024 11:00:00 AM,0.271
65909,17/01/2024 12:00:00 PM,0.266
65909,17/01/2024 1:00:00 PM,0.263
65909,17/01/2024 2:00:00 PM,0.263
65909,17/01/2024 3:00:00 PM,0.257
65909,17/01/2024 4:00:00 PM,0.253
65909,17/01/2024 5:00:00 PM,0.246
65909,17/01/2024 6:00:00 PM,0.248
65909,17/01/2024 7:00:00 PM,0.248
65909,17/01/2024 8:00:00 PM,0.249
65909,17/01/2024 9:00:00 PM,0.253
65909,17/01/2024 10:00:00 PM,0.255
65909,17/01/2024 11:00:00 PM,0.259
65909,18/01/2024 12:00:00 AM,0.261
65909,18/01/2024 1:00:00 AM,0.263
65909,18/01/2024 2:00:00 AM,0.264
65909,18/01/2024 3:00:00 AM,0.265
65909,18/01/2024 4:00:00 AM,0.264
65909,18/01/2024 5:00:00 AM,0.265
65909,18/01/2024 6:00:00 AM,0.266
65909,18/01/2024 7:00:00 AM,0.270
65909,18/01/2024 8:00:00 AM,0.277
65909,18/01/2024 9:00:00 AM,0.277
65909,18/01/2024 10:00:00 AM,0.277
65909,18/01/2024 11:00:00 AM,0.275
65909,18/01/2024 12:00:00 PM,0.272
65909,18/01/2024 1:00:00 PM,0.280
65909,18/01/2024 2:00:00 PM,0.278
65909,18/01/2024 3:00:00 PM,0.271
65909,18/01/2024 4:00:00 PM,0.272
65909,18/01/2024 5:00:00 PM,0.278
65909,18/01/2024 6:00:00 PM,0.274
65909,18/01/2024 7:00:00 PM,0.270
65909,18/01/2024 8:00:00 PM,0.268
65909,18/01/2024 9:00:00 PM,0.269
65909,18/01/2024 10:00:00 PM,0.272
65909,18/01/2024 11:00:00 PM,0.274
65909,19/01/2024 12:00:00 AM,0.276
65909,19/01/2024 1:00:00 AM,0.277
65909,19/01/2024 2:00:00 AM,0.279
65909,19/01/2024 3:00:00 AM,0.277
65909,19/01/2024 4:00:00 AM,0.280
65909,19/01/2024 5:00:00 AM,0.280
65909,19/01/2024 6:00:00 AM,0.280
65909,19/01/2024 7:00:00 AM,0.278
65909,19/01/2024 8:00:00 AM,0.272
65909,19/01/2024 9:00:00 AM,0.263
65909,19/01/2024 10:00:00 AM,0.270
65909,19/01/2024 11:00:00 AM,0.266
65909,19/01/2024 12:00:00 PM,0.262
65909,19/01/2024 1:00:00 PM,0.247
65909,19/01/2024 2:00:00 PM,0.257
65909,19/01/2024 3:00:00 PM,0.252
65909,19/01/2024 4:00:00 PM,0.253
65909,19/01/2024 5:00:00 PM,0.249
65909,19/01/2024 6:00:00 PM,0.241
65909,19/01/2024 7:00:00 PM,0.246
65909,19/01/2024 8:00:00 PM,0.246
65909,19/01/2024 9:00:00 PM,0.249
65909,19/01/2024 10:00:00 PM,0.243
65909,19/01/2024 11:00:00 PM,0.256
65909,20/01/2024 12:00:00 AM,0.250
65909,20/01/2024 1:00:00 AM,0.247
65909,20/01/2024 2:00:00 AM,0.253
65909,20/01/2024 3:00:00 AM,0.254
65909,20/01/2024 4:00:00 AM,0.251
65909,20/01/2024 5:00:00 AM,0.255
65909,20/01/2024 6:00:00 AM,0.256
65909,20/01/2024 7:00:00 AM,0.242
65909,20/01/2024 8:00:00 AM,0.239
65909,20/01/2024 9:00:00 AM,0.237
65909,20/01/2024 10:00:00 AM,0.236
65909,20/01/2024 11:00:00 AM,0.231
65909,20/01/2024 12:00:00 PM,0.226
65909,20/01/2024 1:00:00 PM,0.231
65909,20/01/2024 2:00:00 PM,0.224
65909,20/01/2024 3:00:00 PM,0.227
65909,20/01/2024 4:00:00 PM,0.217
65909,20/01/2024 5:00:00 PM,0.221
65909,20/01/2024 6:00:00 PM,0.216
65909,20/01/2024 7:00:00 PM,0.205
65909,20/01/2024 8:00:00 PM,0.213
65909,20/01/2024 9:00:00 PM,0.217
65909,20/01/2024 10:00:00 PM,0.221
65909,20/01/2024 11:00:00 PM,0.223
65909,21/01/2024 12:00:00 AM,0.223
65909,21/01/2024 1:00:00 AM,0.227
65909,21/01/2024 2:00:00 AM,0.232
65909,21/01/2024 3:00:00 AM,0.234
65909,21/01/2024 4:00:00 AM,0.235
65909,21/01/2024 5:00:00 AM,0.236
65909,21/01/2024 6:00:00 AM,0.234
65909,21/01/2024 7:00:00 AM,0.237
65909,21/01/2024 8:00:00 AM,0.235
65909,21/01/2024 9:00:00 AM,0.237
65909,21/01/2024 10:00:00 AM,0.235
65909,21/01/2024 11:00:00 AM,0.235
65909,21/01/2024 12:00:00 PM,0.238
65909,21/01/2024 1:00:00 PM,0.228
65909,21/01/2024 2:00:00 PM,0.229
65909,21/01/2024 3:00:00 PM,0.228
65909,21/01/2024 4:00:00 PM,0.225
65909,21/01/2024 5:00:00 PM,0.223
65909,21/01/2024 6:00:00 PM,0.223
65909,21/01/2024 7:00:00 PM,0.223
65909,21/01/2024 8:00:00 PM,0.224
65909,21/01/2024 9:00:00 PM,0.225
65909,21/01/2024 10:00:00 PM,0.230
65909,21/01/2024 11:00:00 PM,0.233
65909,22/01/2024 12:00:00 AM,0.235
65909,22/01/2024 1:00:00 AM,0.235
65909,22/01/2024 2:00:00 AM,0.235
65909,22/01/2024 3:00:00 AM,0.236
65909,22/01/2024 4:00:00 AM,0.236
65909,22/01/2024 5:00:00 AM,0.237
65909,22/01/2024 6:00:00 AM,0.242
65909,22/01/2024 7:00:00 AM,0.242
65909,22/01/2024 8:00:00 AM,0.247
65909,22/01/2024 9:00:00 AM,0.250
65909,22/01/2024 10:00:00 AM,0.247
65909,22/01/2024 11:00:00 AM,0.251
65909,22/01/2024 12:00:00 PM,0.248
65909,22/01/2024 1:00:00 PM,0.244
65909,22/01/2024 2:00:00 PM,0.244
65909,22/01/2024 3:00:00 PM,0.239
65909,22/01/2024 4:00:00 PM,0.233
65909,22/01/2024 5:00:00 PM,0.229
65909,22/01/2024 6:00:00 PM,0.212
65909,22/01/2024 7:00:00 PM,0.219
65909,22/01/2024 8:00:00 PM,0.215
65909,22/01/2024 9:00:00 PM,0.223
65909,22/01/2024 10:00:00 PM,0.226
65909,22/01/2024 11:00:00 PM,0.226
65909,23/01/2024 12:00:00 AM,0.231
65909,23/01/2024 1:00:00 AM,0.234
65909,23/01/2024 2:00:00 AM,0.234
65909,23/01/2024 3:00:00 AM,0.236
65909,23/01/2024 4:00:00 AM,0.237
65909,23/01/2024 5:00:00 AM,0.236
65909,23/01/2024 6:00:00 AM,0.235
65909,23/01/2024 7:00:00 AM,0.229
65909,23/01/2024 8:00:00 AM,0.223
65909,23/01/2024 9:00:00 AM,0.236
65909,23/01/2024 10:00:00 AM,0.234
65909,23/01/2024 11:00:00 AM,0.236
65909,23/01/2024 12:00:00 PM,0.236
65909,23/01/2024 1:00:00 PM,0.238
65909,23/01/2024 2:00:00 PM,0.244
65909,23/01/2024 3:00:00 PM,0.246
65909,23/01/2024 4:00:00 PM,0.244
65909,23/01/2024 5:00:00 PM,0.242
65909,23/01/2024 6:00:00 PM,0.242
65909,23/01/2024 7:00:00 PM,0.240
65909,23/01/2024 8:00:00 PM,0.243
65909,23/01/2024 9:00:00 PM,0.245
65909,23/01/2024 10:00:00 PM,0.249
65909,23/01/2024 11:00:00 PM,0.254
65909,24/01/2024 12:00:00 AM,0.259
65909,24/01/2024 1:00:00 AM,0.263
65909,24/01/2024 2:00:00 AM,0.263
65909,24/01/2024 3:00:00 AM,0.264
65909,24/01/2024 4:00:00 AM,0.265
65909,24/01/2024 5:00:00 AM,0.264
65909,24/01/2024 6:00:00 AM,0.265
65909,24/01/2024 7:00:00 AM,0.262
65909,24/01/2024 8:00:00 AM,0.264
65909,24/01/2024 9:00:00 AM,0.264
65909,24/01/2024 10:00:00 AM,0.262
65909,24/01/2024 11:00:00 AM,0.257
65909,24/01/2024 12:00:00 PM,0.258
65909,24/01/2024 1:00:00 PM,0.248
65909,24/01/2024 2:00:00 PM,0.247
65909,24/01/2024 3:00:00 PM,0.246
65909,24/01/2024 4:00:00 PM,0.244
65909,24/01/2024 5:00:00 PM,0.241
65909,24/01/2024 6:00:00 PM,0.242
65909,24/01/2024 7:00:00 PM,0.240
65909,24/01/2024 8:00:00 PM,0.241
65909,24/01/2024 9:00:00 PM,0.241
65909,24/01/2024 10:00:00 PM,0.244
65909,24/01/2024 11:00:00 PM,0.246
65909,25/01/2024 12:00:00 AM,0.247
65909,25/01/2024 1:00:00 AM,0.248
65909,25/01/2024 2:00:00 AM,0.249
65909,25/01/2024 3:00:00 AM,0.250
65909,25/01/2024 4:00:00 AM,0.252
65909,25/01/2024 5:00:00 AM,0.254
65909,25/01/2024 6:00:00 AM,0.254
65909,25/01/2024 7:00:00 AM,0.248
65909,25/01/2024 8:00:00 AM,0.254
65909,25/01/2024 9:00:00 AM,0.257
65909,25/01/2024 10:00:00 AM,0.256
65909,25/01/2024 11:00:00 AM,0.260
65909,25/01/2024 12:00:00 PM,0.254
65909,25/01/2024 1:00:00 PM,0.248
65909,25/01/2024 2:00:00 PM,0.245
65909,25/01/2024 3:00:00 PM,0.241
65909,25/01/2024 4:00:00 PM,0.235
65909,25/01/2024 5:00:00 PM,0.231
65909,25/01/2024 6:00:00 PM,0.225
65909,25/01/2024 7:00:00 PM,0.227
65909,25/01/2024 8:00:00 PM,0.227
65909,25/01/2024 9:00:00 PM,0.230
65909,25/01/2024 10:00:00 PM,0.233
65909,25/01/2024 11:00:00 PM,0.238
65909,26/01/2024 12:00:00 AM,0.241
65909,26/01/2024 1:00:00 AM,0.240
65909,26/01/2024 2:00:00 AM,0.238
65909,26/01/2024 3:00:00 AM,0.243
65909,26/01/2024 4:00:00 AM,0.245
65909,26/01/2024 5:00:00 AM,0.246
65909,26/01/2024 6:00:00 AM,0.249
65909,26/01/2024 7:00:00 AM,0.248
65909,26/01/2024 8:00:00 AM,0.249
65909,26/01/2024 9:00:00 AM,0.244
65909,26/01/2024 10:00:00 AM,0.239
65909,26/01/2024 11:00:00 AM,0.238
65909,26/01/2024 12:00:00 PM,0.234
65909,26/01/2024 1:00:00 PM,0.227
65909,26/01/2024 2:00:00 PM,0.225
65909,26/01/2024 3:00:00 PM,0.223
65909,26/01/2024 4:00:00 PM,0.213
65909,26/01/2024 5:00:00 PM,0.211
65909,26/01/2024 6:00:00 PM,0.217
65909,26/01/2024 7:00:00 PM,0.217
65909,26/01/2024 8:00:00 PM,0.220
65909,26/01/2024 9:00:00 PM,0.220
65909,26/01/2024 10:00:00 PM,0.224
65909,26/01/2024 11:00:00 PM,0.226
65909,27/01/2024 12:00:00 AM,0.227
65909,27/01/2024 1:00:00 AM,0.224
65909,27/01/2024 2:00:00 AM,0.227
65909,27/01/2024 3:00:00 AM,0.224
65909,27/01/2024 4:00:00 AM,0.230
65909,27/01/2024 5:00:00 AM,0.223
65909,27/01/2024 6:00:00 AM,0.224
65909,27/01/2024 7:00:00 AM,0.215
65909,27/01/2024 8:00:00 AM,0.226
65909,27/01/2024 9:00:00 AM,0.217
65909,27/01/2024 10:00:00 AM,0.215
65909,27/01/2024 11:00:00 AM,0.206
65909,27/01/2024 12:00:00 PM,0.205
65909,27/01/2024 1:00:00 PM,0.194
65909,27/01/2024 2:00:00 PM,0.184
65909,27/01/2024 3:00:00 PM,0.254
65909,27/01/2024 4:00:00 PM,0.410
65909,27/01/2024 5:00:00 PM,0.411
65909,27/01/2024 6:00:00 PM,0.417
65909,27/01/2024 7:00:00 PM,0.421
65909,27/01/2024 8:00:00 PM,0.405
65909,27/01/2024 9:00:00 PM,0.425
65909,27/01/2024 10:00:00 PM,0.418
65909,27/01/2024 11:00:00 PM,0.429
65909,28/01/2024 12:00:00 AM,0.429
65909,28/01/2024 1:00:00 AM,0.436
65909,28/01/2024 2:00:00 AM,0.441
65909,28/01/2024 3:00:00 AM,0.431
65909,28/01/2024 4:00:00 AM,0.427
65909,28/01/2024 5:00:00 AM,0.436
65909,28/01/2024 6:00:00 AM,0.432
65909,28/01/2024 7:00:00 AM,0.434
65909,28/01/2024 8:00:00 AM,0.429
65909,28/01/2024 9:00:00 AM,0.446
65909,28/01/2024 10:00:00 AM,0.449
65909,28/01/2024 11:00:00 AM,0.434
65909,28/01/2024 12:00:00 PM,0.427
65909,28/01/2024 1:00:00 PM,0.421
65909,28/01/2024 2:00:00 PM,0.416
65909,28/01/2024 3:00:00 PM,0.421
65909,28/01/2024 4:00:00 PM,0.414
65909,28/01/2024 5:00:00 PM,0.331
65909,28/01/2024 6:00:00 PM,0.335
65909,28/01/2024 7:00:00 PM,0.336
65909,28/01/2024 8:00:00 PM,0.338
65909,28/01/2024 9:00:00 PM,0.344
65909,28/01/2024 10:00:00 PM,0.354
65909,28/01/2024 11:00:00 PM,0.359
65909,29/01/2024 12:00:00 AM,0.365
65909,29/01/2024 1:00:00 AM,0.369
65909,29/01/2024 2:00:00 AM,0.376
65909,29/01/2024 3:00:00 AM,0.376
65909,29/01/2024 4:00:00 AM,0.372
65909,29/01/2024 5:00:00 AM,0.379
65909,29/01/2024 6:00:00 AM,0.382
65909,29/01/2024 7:00:00 AM,0.385
65909,29/01/2024 8:00:00 AM,0.385
65909,29/01/2024 9:00:00 AM,0.381
65909,29/01/2024 10:00:00 AM,0.380
65909,29/01/2024 11:00:00 AM,0.377
65909,29/01/2024 12:00:00 PM,0.352
65909,29/01/2024 1:00:00 PM,0.353
65909,29/01/2024 2:00:00 PM,0.339
65909,29/01/2024 3:00:00 PM,0.333
65909,29/01/2024 4:00:00 PM,0.325
65909,29/01/2024 5:00:00 PM,0.334
65909,29/01/2024 6:00:00 PM,0.329
65909,29/01/2024 7:00:00 PM,0.327
65909,29/01/2024 8:00:00 PM,0.338
65909,29/01/2024 9:00:00 PM,0.344
65909,29/01/2024 10:00:00 PM,0.353
65909,29/01/2024 11:00:00 PM,0.360
65909,30/01/2024 12:00:00 AM,0.365
65909,30/01/2024 1:00:00 AM,0.373
65909,30/01/2024 2:00:00 AM,0.377
65909,30/01/2024 3:00:00 AM,0.382
65909,30/01/2024 4:00:00 AM,0.385
65909,30/01/2024 5:00:00 AM,0.388
65909,30/01/2024 6:00:00 AM,0.380
65909,30/01/2024 7:00:00 AM,0.381
65909,30/01/2024 8:00:00 AM,0.388
65909,30/01/2024 9:00:00 AM,0.388
65909,30/01/2024 10:00:00 AM,0.386
65909,30/01/2024 11:00:00 AM,0.371
65909,30/01/2024 12:00:00 PM,0.352
65909,30/01/2024 1:00:00 PM,0.353
65909,30/01/2024 2:00:00 PM,0.362
65909,30/01/2024 3:00:00 PM,0.357
65909,30/01/2024 4:00:00 PM,0.350
65909,30/01/2024 5:00:00 PM,0.347
65909,30/01/2024 6:00:00 PM,0.344
65909,30/01/2024 7:00:00 PM,0.344
65909,30/01/2024 8:00:00 PM,0.347
65909,30/01/2024 9:00:00 PM,0.354
65909,30/01/2024 10:00:00 PM,0.357
65909,30/01/2024 11:00:00 PM,0.363
65909,31/01/2024 12:00:00 AM,0.370
65909,31/01/2024 1:00:00 AM,0.376
65909,31/01/2024 2:00:00 AM,0.379
65909,31/01/2024 3:00:00 AM,0.382
65909,31/01/2024 4:00:00 AM,0.382
65909,31/01/2024 5:00:00 AM,0.385
65909,31/01/2024 6:00:00 AM,0.388
65909,31/01/2024 7:00:00 AM,0.388
65909,31/01/2024 8:00:00 AM,0.391
65909,31/01/2024 9:00:00 AM,0.388
65909,31/01/2024 10:00:00 AM,0.371
